,rule,alpha,d_ini,level_3,count,actual_run_num,System_entropy
1544,10,0.25,0.6,mean,0,26.466,3.4506732705127803
1545,10,0.25,0.7,mean,0,27.367,3.557706012572061
1546,10,0.25,0.8,mean,0,27.322,3.550061016951741
1547,10,0.25,0.9,mean,0,27.338,3.5940741200850876
1548,10,0.3,0.1,mean,0,11.323,1.60043156357402
1549,10,0.3,0.2,mean,0,16.159,2.521521178237773
1550,10,0.3,0.3,mean,0,19.604,2.9571093788911975
1551,10,0.3,0.4,mean,0,20.573,3.1640815729875973
1552,10,0.3,0.5,mean,0,22.621,3.3669328372708884
1553,10,0.3,0.6,mean,0,23.039,3.43105449234562
1554,10,0.3,0.7,mean,0,23.601,3.5282710340187866
1555,10,0.3,0.8,mean,0,24.602,3.5771654039978547
1556,10,0.3,0.9,mean,0,23.569,3.567441618203301
1557,10,0.35,0.1,mean,0,10.263,1.5499821678247236
1558,10,0.35,0.2,mean,0,15.162,2.5784569946215683
1559,10,0.35,0.3,mean,0,17.318,2.961124785908649
1560,10,0.35,0.4,mean,0,19.301,3.2472383909272935
1561,10,0.35,0.5,mean,0,19.585,3.309900095993826
1562,10,0.35,0.6,mean,0,20.633,3.441781526929519
1563,10,0.35,0.7,mean,0,21.257,3.5019000989023437
1564,10,0.35,0.8,mean,0,21.159,3.50754706515772
1565,10,0.35,0.9,mean,0,21.162,3.5327657774023526
1566,10,0.4,0.1,mean,0,9.207,1.6079009650751703
1567,10,0.4,0.2,mean,0,13.651,2.5188546246738994
1568,10,0.4,0.3,mean,0,15.633,2.979870075386802
1569,10,0.4,0.4,mean,0,17.576,3.218967286426403
1570,10,0.4,0.5,mean,0,18.199,3.332700334710992
1571,10,0.4,0.6,mean,0,18.633,3.415470828135125
1572,10,0.4,0.7,mean,0,19.112,3.4723106078926436
1573,10,0.4,0.8,mean,0,18.681,3.4572234320456348
1574,10,0.4,0.9,mean,0,19.454,3.502359876917424
1575,10,0.45,0.1,mean,0,8.876,1.6707891563543966
1576,10,0.45,0.2,mean,0,12.924,2.5955404275686433
1577,10,0.45,0.3,mean,0,14.99,2.981089326381273
1578,10,0.45,0.4,mean,0,16.207,3.2143706369442193
1579,10,0.45,0.5,mean,0,16.666,3.3098889951951147
1580,10,0.45,0.6,mean,0,18.214,3.4443793510274374
1581,10,0.45,0.7,mean,0,17.725,3.466175192595408
1582,10,0.45,0.8,mean,0,18.051,3.494855365380096
1583,10,0.45,0.9,mean,0,17.86,3.4728229676034337
1584,10,0.5,0.1,mean,0,8.744,1.777920429844383
1585,10,0.5,0.2,mean,0,12.636,2.652760451702262
1586,10,0.5,0.3,mean,0,14.831,3.0351761136234146
1587,10,0.5,0.4,mean,0,15.966,3.2331284759355885
1588,10,0.5,0.5,mean,0,17.214,3.4102244169377385
1589,10,0.5,0.6,mean,0,16.557,3.3904146661357895
1590,10,0.5,0.7,mean,0,17.02,3.4094543668018473
1591,10,0.5,0.8,mean,0,17.927,3.5313814791507774
1592,10,0.5,0.9,mean,0,17.199,3.4550120247718867
1593,10,0.55,0.1,mean,0,8.492,1.7903781628533515
1594,10,0.55,0.2,mean,0,12.041,2.6353523094818865
1595,10,0.55,0.3,mean,0,13.962,3.0754865923913632
1596,10,0.55,0.4,mean,0,15.032,3.236669515512494
1597,10,0.55,0.5,mean,0,16.477,3.373870930731678
1598,10,0.55,0.6,mean,0,17.158,3.4835312391408735
1599,10,0.55,0.7,mean,0,16.791,3.4763304253640523
1600,10,0.55,0.8,mean,0,16.061,3.4154930135050643
1601,10,0.55,0.9,mean,0,16.586,3.433254202790873
1602,10,0.6,0.1,mean,0,8.571,1.87019317917721
1603,10,0.6,0.2,mean,0,11.803,2.690572163610548
1604,10,0.6,0.3,mean,0,14.515,3.10772656208972
1605,10,0.6,0.4,mean,0,15.755,3.3099408720679317
1606,10,0.6,0.5,mean,0,16.394,3.407166033131779
1607,10,0.6,0.6,mean,0,16.624,3.488697111658118
1608,10,0.6,0.7,mean,0,16.774,3.493952907174261
1609,10,0.6,0.8,mean,0,16.051,3.4078471529287504
1610,10,0.6,0.9,mean,0,15.57,3.374705569421798
1611,10,0.65,0.1,mean,0,9.65,2.09459840090524
1612,10,0.65,0.2,mean,0,13.181,2.817086063912378
1613,10,0.65,0.3,mean,0,15.493,3.201582997148981
1614,10,0.65,0.4,mean,0,15.315,3.3021429409462653
1615,10,0.65,0.5,mean,0,16.559,3.4717421049651076
1616,10,0.65,0.6,mean,0,16.292,3.426654449236857
1617,10,0.65,0.7,mean,0,17.484,3.537581544762241
1618,10,0.65,0.8,mean,0,16.793,3.4825272161174303
1619,10,0.65,0.9,mean,0,15.464,3.358798844434576
1620,10,0.7,0.1,mean,0,9.988,2.1685632545680265
1621,10,0.7,0.2,mean,0,13.717,2.9649512117837546
1622,10,0.7,0.3,mean,0,15.521,3.246142014034019
1623,10,0.7,0.4,mean,0,16.575,3.437865427765813
1624,10,0.7,0.5,mean,0,17.845,3.544982461827369
1625,10,0.7,0.6,mean,0,18.193,3.546423139592109
1626,10,0.7,0.7,mean,0,17.337,3.558872952094365
1627,10,0.7,0.8,mean,0,17.124,3.4635901792963883
1628,10,0.7,0.9,mean,0,16.931,3.4069125870184567
1629,10,0.75,0.1,mean,0,10.886,2.218804606298366
1630,10,0.75,0.2,mean,0,15.54,3.05042056521769
1631,10,0.75,0.3,mean,0,16.961,3.3405751388240117
1632,10,0.75,0.4,mean,0,18.045,3.5230221685487555
1633,10,0.75,0.5,mean,0,18.41,3.584279675221435
1634,10,0.75,0.6,mean,0,19.809,3.687276130229409
1635,10,0.75,0.7,mean,0,18.904,3.6309673595236984
1636,10,0.75,0.8,mean,0,18.017,3.5812433868731897
1637,10,0.75,0.9,mean,0,17.495,3.416793029934465
1638,10,0.8,0.1,mean,0,13.131,2.4606779283155364
1639,10,0.8,0.2,mean,0,17.598,3.2246444817618025
1640,10,0.8,0.3,mean,0,20.174,3.5727318213799464
1641,10,0.8,0.4,mean,0,22.657,3.7714203413331577
1642,10,0.8,0.5,mean,0,21.943,3.7870242893890858
1643,10,0.8,0.6,mean,0,22.628,3.7979055257672965
1644,10,0.8,0.7,mean,0,21.179,3.724052565217664
1645,10,0.8,0.8,mean,0,21.103,3.6502110850409943
1646,10,0.8,0.9,mean,0,18.864,3.4501290796905417
1647,10,0.85,0.1,mean,0,15.126,2.580857737085976
1648,10,0.85,0.2,mean,0,22.668,3.4357098884808046
1649,10,0.85,0.3,mean,0,26.654,3.82502192063178
1650,10,0.85,0.4,mean,0,26.207,3.90080255139995
1651,10,0.85,0.5,mean,0,27.463,3.9263041605771187
1652,10,0.85,0.6,mean,0,28.533,4.012213332532699
1653,10,0.85,0.7,mean,0,27.082,3.936230832641686
1654,10,0.85,0.8,mean,0,24.63,3.7665045351863036
1655,10,0.85,0.9,mean,0,21.725,3.4793598747760703
1656,10,0.9,0.1,mean,0,23.58,2.961423182455473
1657,10,0.9,0.2,mean,0,32.057,3.6613090844694853
1658,10,0.9,0.3,mean,0,36.776,4.034289210608894
1659,10,0.9,0.4,mean,0,37.317,4.139610147803234
1660,10,0.9,0.5,mean,0,38.528,4.193850393208188
1661,10,0.9,0.6,mean,0,40.271,4.20072059725696
1662,10,0.9,0.7,mean,0,34.073,4.052492220663692
1663,10,0.9,0.8,mean,0,33.39,3.937433848731002
1664,10,0.9,0.9,mean,0,29.11,3.6032425852334207
1665,10,0.95,0.1,mean,0,45.858,3.3201337340630777
1666,10,0.95,0.2,mean,0,60.117,4.0523767758792015
1667,10,0.95,0.3,mean,0,63.872,4.28870694705668
1668,10,0.95,0.4,mean,0,72.168,4.483229923590227
1669,10,0.95,0.5,mean,0,71.283,4.503356163607834
1670,10,0.95,0.6,mean,0,70.576,4.446360116191748
1671,10,0.95,0.7,mean,0,70.241,4.369865632282492
1672,10,0.95,0.8,mean,0,61.634,4.155190823835252
1673,10,0.95,0.9,mean,0,48.024,3.69235467620024
1674,10,1.0,0.1,mean,0,3000.0,3.3219280948873995
1675,10,1.0,0.2,mean,0,3000.0,3.2025727019916173
1676,10,1.0,0.3,mean,0,3000.0,3.256829484824524
1677,10,1.0,0.4,mean,0,3000.0,3.214737274526451
1678,10,1.0,0.5,mean,0,2976.008,3.1795896358006166
1679,10,1.0,0.6,mean,0,3000.0,3.2171871737616202
1680,10,1.0,0.7,mean,0,3000.0,3.2581734906368203
1681,10,1.0,0.8,mean,0,3000.0,3.2051911785786347
1682,10,1.0,0.9,mean,0,3000.0,3.3251511304084893
1683,11,0.2,0.1,mean,0,3000.0,9.148148849120878
1684,11,0.2,0.2,mean,0,3000.0,9.14739987256093
1685,11,0.2,0.3,mean,0,3000.0,9.149486977283049
1686,11,0.2,0.4,mean,0,3000.0,9.148627840291855
1687,11,0.2,0.5,mean,0,3000.0,9.14759956610452
1688,11,0.2,0.6,mean,0,3000.0,9.14917016807374
1689,11,0.2,0.7,mean,0,3000.0,9.148615233623477
1690,11,0.2,0.8,mean,0,3000.0,9.15156411384943
1691,11,0.2,0.9,mean,0,3000.0,9.149626159647708
1692,11,0.25,0.1,mean,0,3000.0,9.23865173780099
1693,11,0.25,0.2,mean,0,3000.0,9.238843020872315
1694,11,0.25,0.3,mean,0,3000.0,9.239354052128743
1695,11,0.25,0.4,mean,0,3000.0,9.239962799888424
1696,11,0.25,0.5,mean,0,3000.0,9.239999888455673
1697,11,0.25,0.6,mean,0,3000.0,9.240071136764618
1698,11,0.25,0.7,mean,0,3000.0,9.23974208524674
1699,11,0.25,0.8,mean,0,3000.0,9.240527892232937
1700,11,0.25,0.9,mean,0,3000.0,9.24113679969814
1701,11,0.3,0.1,mean,0,3000.0,9.30775366524789
1702,11,0.3,0.2,mean,0,3000.0,9.307145751306315
1703,11,0.3,0.3,mean,0,3000.0,9.308352755068825
1704,11,0.3,0.4,mean,0,3000.0,9.30885077476399
1705,11,0.3,0.5,mean,0,3000.0,9.309513530428903
1706,11,0.3,0.6,mean,0,3000.0,9.308966707251505
1707,11,0.3,0.7,mean,0,3000.0,9.310760307509778
1708,11,0.3,0.8,mean,0,3000.0,9.311145561755536
1709,11,0.3,0.9,mean,0,3000.0,9.310403920181924
1710,11,0.35,0.1,mean,0,3000.0,9.365487461622532
1711,11,0.35,0.2,mean,0,3000.0,9.364733069099346
1712,11,0.35,0.3,mean,0,3000.0,9.365722514937731
1713,11,0.35,0.4,mean,0,3000.0,9.364618688854959
1714,11,0.35,0.5,mean,0,3000.0,9.364814527833468
1715,11,0.35,0.6,mean,0,3000.0,9.365308934848771
1716,11,0.35,0.7,mean,0,3000.0,9.366933158228873
1717,11,0.35,0.8,mean,0,3000.0,9.367134123952905
1718,11,0.35,0.9,mean,0,3000.0,9.366582708034061
1719,11,0.4,0.1,mean,0,3000.0,9.412057542208283
1720,11,0.4,0.2,mean,0,3000.0,9.411357185548306
1721,11,0.4,0.3,mean,0,3000.0,9.411915479922582
1722,11,0.4,0.4,mean,0,3000.0,9.411111244862498
1723,11,0.4,0.5,mean,0,3000.0,9.411353106110294
1724,11,0.4,0.6,mean,0,3000.0,9.411247662469826
1725,11,0.4,0.7,mean,0,3000.0,9.41345582594645
1726,11,0.4,0.8,mean,0,3000.0,9.412831893924844
1727,11,0.4,0.9,mean,0,3000.0,9.413037775810302
1728,11,0.45,0.1,mean,0,3000.0,9.450509144288272
1729,11,0.45,0.2,mean,0,3000.0,9.450659636503278
1730,11,0.45,0.3,mean,0,3000.0,9.450293547101191
1731,11,0.45,0.4,mean,0,3000.0,9.450270361786878
1732,11,0.45,0.5,mean,0,3000.0,9.451084920632816
1733,11,0.45,0.6,mean,0,3000.0,9.450312006713844
1734,11,0.45,0.7,mean,0,3000.0,9.451572559350653
1735,11,0.45,0.8,mean,0,3000.0,9.451837351456634
1736,11,0.45,0.9,mean,0,3000.0,9.452585357326209
1737,11,0.5,0.1,mean,0,3000.0,9.481818552487427
1738,11,0.5,0.2,mean,0,3000.0,9.481839489728412
1739,11,0.5,0.3,mean,0,3000.0,9.481830608954905
1740,11,0.5,0.4,mean,0,3000.0,9.481453769810933
1741,11,0.5,0.5,mean,0,3000.0,9.481141532641548
1742,11,0.5,0.6,mean,0,3000.0,9.48124909621757
1743,11,0.5,0.7,mean,0,3000.0,9.480841061376681
1744,11,0.5,0.8,mean,0,3000.0,9.482100645454576
1745,11,0.5,0.9,mean,0,3000.0,9.48335983568132
1746,11,0.55,0.1,mean,0,3000.0,9.502635063810919
1747,11,0.55,0.2,mean,0,3000.0,9.501506858312002
1748,11,0.55,0.3,mean,0,3000.0,9.50232138897766
1749,11,0.55,0.4,mean,0,3000.0,9.503417853841407
1750,11,0.55,0.5,mean,0,3000.0,9.50243468826866
1751,11,0.55,0.6,mean,0,3000.0,9.502810107526951
1752,11,0.55,0.7,mean,0,3000.0,9.502684134803632
1753,11,0.55,0.8,mean,0,3000.0,9.504163623264839
1754,11,0.55,0.9,mean,0,3000.0,9.503901918953275
1755,11,0.6,0.1,mean,0,3000.0,9.509830306662929
1756,11,0.6,0.2,mean,0,3000.0,9.51000943346687
1757,11,0.6,0.3,mean,0,3000.0,9.509197958500758
1758,11,0.6,0.4,mean,0,3000.0,9.510292510800886
1759,11,0.6,0.5,mean,0,3000.0,9.511133688891329
1760,11,0.6,0.6,mean,0,3000.0,9.510877089089087
1761,11,0.6,0.7,mean,0,3000.0,9.509680553110892
1762,11,0.6,0.8,mean,0,3000.0,9.51101830445334
1763,11,0.6,0.9,mean,0,3000.0,9.510663477989079
1764,11,0.65,0.1,mean,0,3000.0,9.497397259746037
1765,11,0.65,0.2,mean,0,3000.0,9.497495471872611
1766,11,0.65,0.3,mean,0,3000.0,9.498246852943709
1767,11,0.65,0.4,mean,0,3000.0,9.49712733425589
1768,11,0.65,0.5,mean,0,3000.0,9.498305207728842
1769,11,0.65,0.6,mean,0,3000.0,9.498668847524524
1770,11,0.65,0.7,mean,0,3000.0,9.497835805788233
1771,11,0.65,0.8,mean,0,3000.0,9.498504192214867
1772,11,0.65,0.9,mean,0,3000.0,9.498903753186669
1773,11,0.7,0.1,mean,0,3000.0,9.456755577651776
1774,11,0.7,0.2,mean,0,3000.0,9.456913396802433
1775,11,0.7,0.3,mean,0,3000.0,9.456431683693543
1776,11,0.7,0.4,mean,0,3000.0,9.456598953922988
1777,11,0.7,0.5,mean,0,3000.0,9.456862330964524
1778,11,0.7,0.6,mean,0,3000.0,9.458385704504483
1779,11,0.7,0.7,mean,0,3000.0,9.456651806861656
1780,11,0.7,0.8,mean,0,3000.0,9.457162453008452
1781,11,0.7,0.9,mean,0,3000.0,9.457070648961125
1782,11,0.75,0.1,mean,0,3000.0,9.36991383897179
1783,11,0.75,0.2,mean,0,3000.0,9.369455778332535
1784,11,0.75,0.3,mean,0,3000.0,9.368929732001265
1785,11,0.75,0.4,mean,0,3000.0,9.368540523398298
1786,11,0.75,0.5,mean,0,3000.0,9.368069149214238
1787,11,0.75,0.6,mean,0,3000.0,9.369840996333197
1788,11,0.75,0.7,mean,0,3000.0,9.368848126894358
1789,11,0.75,0.8,mean,0,3000.0,9.367924449614806
1790,11,0.75,0.9,mean,0,3000.0,9.369289962946228
1791,11,0.8,0.1,mean,0,3000.0,9.201914331999657
1792,11,0.8,0.2,mean,0,3000.0,9.203073374132853
1793,11,0.8,0.3,mean,0,3000.0,9.201633184201556
1794,11,0.8,0.4,mean,0,3000.0,9.203384376423887
1795,11,0.8,0.5,mean,0,3000.0,9.201092110463524
1796,11,0.8,0.6,mean,0,3000.0,9.202879661800853
1797,11,0.8,0.7,mean,0,3000.0,9.20396797619401
1798,11,0.8,0.8,mean,0,3000.0,9.20335832409099
1799,11,0.8,0.9,mean,0,3000.0,9.202188948430718
1800,11,0.85,0.1,mean,0,3000.0,8.90110684800544
1801,11,0.85,0.2,mean,0,3000.0,8.89965925761639
1802,11,0.85,0.3,mean,0,3000.0,8.900510186246656
1803,11,0.85,0.4,mean,0,3000.0,8.901178801757089
1804,11,0.85,0.5,mean,0,3000.0,8.900895993613224
1805,11,0.85,0.6,mean,0,3000.0,8.898582725772064
1806,11,0.85,0.7,mean,0,3000.0,8.899648011629752
1807,11,0.85,0.8,mean,0,3000.0,8.900779935646257
1808,11,0.85,0.9,mean,0,3000.0,8.904854824692197
1809,11,0.9,0.1,mean,0,3000.0,8.367929511204528
1810,11,0.9,0.2,mean,0,3000.0,8.366058399368818
1811,11,0.9,0.3,mean,0,3000.0,8.363497416562415
1812,11,0.9,0.4,mean,0,3000.0,8.363245520409537
1813,11,0.9,0.5,mean,0,3000.0,8.364425209272467
1814,11,0.9,0.6,mean,0,3000.0,8.367703369624852
1815,11,0.9,0.7,mean,0,3000.0,8.364682080651031
1816,11,0.9,0.8,mean,0,3000.0,8.365526080722669
1817,11,0.9,0.9,mean,0,3000.0,8.364924457483017
1818,11,0.95,0.1,mean,0,3000.0,7.441265531344608
1819,11,0.95,0.2,mean,0,3000.0,7.438354513218297
1820,11,0.95,0.3,mean,0,3000.0,7.437203018757378
1821,11,0.95,0.4,mean,0,3000.0,7.426475137481692
1822,11,0.95,0.5,mean,0,3000.0,7.436441012334854
1823,11,0.95,0.6,mean,0,3000.0,7.435353388512943
1824,11,0.95,0.7,mean,0,3000.0,7.431880797830508
1825,11,0.95,0.8,mean,0,3000.0,7.433874625665905
1826,11,0.95,0.9,mean,0,3000.0,7.439160879252092
1827,11,1.0,0.1,mean,0,3000.0,3.3251511304084893
1828,11,1.0,0.2,mean,0,3000.0,3.3259246589335856
1829,11,1.0,0.3,mean,0,3000.0,3.326917353874099
1830,11,1.0,0.4,mean,0,3000.0,3.2636386368599752
1831,11,1.0,0.5,mean,0,3000.0,3.268908934240406
1832,11,1.0,0.6,mean,0,3000.0,3.328612670558287
1833,11,1.0,0.7,mean,0,3000.0,3.3289929887497935
1834,11,1.0,0.8,mean,0,3000.0,3.3283741659297372
1835,11,1.0,0.9,mean,0,3000.0,3.3283741659297426
1836,12,0.2,0.1,mean,0,1.0,0.0
1837,12,0.2,0.2,mean,0,2.037,0.0
1838,12,0.2,0.3,mean,0,3.299,0.02720666992555417
1839,12,0.2,0.4,mean,0,4.892,0.23165258887215073
1840,12,0.2,0.5,mean,0,6.097,0.5698891573713494
1841,12,0.2,0.6,mean,0,7.21,0.9615595197279055
1842,12,0.2,0.7,mean,0,7.864,1.2389316179523764
1843,12,0.2,0.8,mean,0,8.533,1.4476681265885611
1844,12,0.2,0.9,mean,0,9.193,1.5896622727626282
1845,12,0.25,0.1,mean,0,1.0,0.0
1846,12,0.25,0.2,mean,0,1.754,0.0
1847,12,0.25,0.3,mean,0,2.922,0.031891460726247836
1848,12,0.25,0.4,mean,0,4.051,0.22817831850416137
1849,12,0.25,0.5,mean,0,4.624,0.5483901473760786
1850,12,0.25,0.6,mean,0,5.984,0.9251509087700885
1851,12,0.25,0.7,mean,0,6.284,1.206698535235226
1852,12,0.25,0.8,mean,0,6.546,1.4018469824265778
1853,12,0.25,0.9,mean,0,7.186,1.542764143705724
1854,12,0.3,0.1,mean,0,1.0,0.0
1855,12,0.3,0.2,mean,0,1.571,0.0
1856,12,0.3,0.3,mean,0,2.501,0.02653657059411001
1857,12,0.3,0.4,mean,0,3.271,0.2170871560720421
1858,12,0.3,0.5,mean,0,3.894,0.5476124042208734
1859,12,0.3,0.6,mean,0,4.659,0.9005715571919256
1860,12,0.3,0.7,mean,0,5.141,1.1442617029241455
1861,12,0.3,0.8,mean,0,5.535,1.34041620437615
1862,12,0.3,0.9,mean,0,5.894,1.4845478776518357
1863,12,0.35,0.1,mean,0,1.0,0.0
1864,12,0.35,0.2,mean,0,1.502,0.0
1865,12,0.35,0.3,mean,0,2.214,0.027006541577803335
1866,12,0.35,0.4,mean,0,2.797,0.21376787493812768
1867,12,0.35,0.5,mean,0,3.449,0.5311153793654043
1868,12,0.35,0.6,mean,0,3.823,0.8384428231163609
1869,12,0.35,0.7,mean,0,4.385,1.0889882000295577
1870,12,0.35,0.8,mean,0,4.566,1.2444466156770206
1871,12,0.35,0.9,mean,0,4.883,1.3859814509975303
1872,12,0.4,0.1,mean,0,1.0,0.0
1873,12,0.4,0.2,mean,0,1.376,0.0
1874,12,0.4,0.3,mean,0,1.866,0.023872221353936785
1875,12,0.4,0.4,mean,0,2.549,0.19845954846444647
1876,12,0.4,0.5,mean,0,2.959,0.507895955477872
1877,12,0.4,0.6,mean,0,3.459,0.830816808808264
1878,12,0.4,0.7,mean,0,3.726,1.0201184265934118
1879,12,0.4,0.8,mean,0,4.122,1.2221604253350196
1880,12,0.4,0.9,mean,0,4.275,1.3016866018264746
1881,12,0.45,0.1,mean,0,1.0,0.0
1882,12,0.45,0.2,mean,0,1.329,0.0
1883,12,0.45,0.3,mean,0,1.661,0.027131422693315227
1884,12,0.45,0.4,mean,0,2.167,0.1707187478275423
1885,12,0.45,0.5,mean,0,2.547,0.4756881190958422
1886,12,0.45,0.6,mean,0,3.022,0.7814507969948783
1887,12,0.45,0.7,mean,0,3.218,0.9433030423532838
1888,12,0.45,0.8,mean,0,3.408,1.083099111897857
1889,12,0.45,0.9,mean,0,3.503,1.1598358276139225
1890,12,0.5,0.1,mean,0,1.0,0.0
1891,12,0.5,0.2,mean,0,1.256,0.0
1892,12,0.5,0.3,mean,0,1.58,0.02799468090528927
1893,12,0.5,0.4,mean,0,1.997,0.16752774197994932
1894,12,0.5,0.5,mean,0,2.32,0.4490781547016334
1895,12,0.5,0.6,mean,0,2.718,0.7244775008358442
1896,12,0.5,0.7,mean,0,2.794,0.901788217893027
1897,12,0.5,0.8,mean,0,3.044,1.014167393632266
1898,12,0.5,0.9,mean,0,3.086,1.0973455293508885
1899,12,0.55,0.1,mean,0,1.0,0.0
1900,12,0.55,0.2,mean,0,1.208,0.0
1901,12,0.55,0.3,mean,0,1.497,0.02249465741690971
1902,12,0.55,0.4,mean,0,1.801,0.16163907865161964
1903,12,0.55,0.5,mean,0,2.121,0.44204502302570886
1904,12,0.55,0.6,mean,0,2.335,0.6776902574080877
1905,12,0.55,0.7,mean,0,2.478,0.8029669940268869
1906,12,0.55,0.8,mean,0,2.645,0.9218211150452623
1907,12,0.55,0.9,mean,0,2.661,0.954624342314623
1908,12,0.6,0.1,mean,0,1.0,0.0
1909,12,0.6,0.2,mean,0,1.13,0.0
1910,12,0.6,0.3,mean,0,1.403,0.024725025780325455
1911,12,0.6,0.4,mean,0,1.667,0.1568210034192025
1912,12,0.6,0.5,mean,0,1.806,0.3720058097731433
1913,12,0.6,0.6,mean,0,2.088,0.5913630128580137
1914,12,0.6,0.7,mean,0,2.226,0.7316134274588361
1915,12,0.6,0.8,mean,0,2.371,0.8211074254240239
1916,12,0.6,0.9,mean,0,2.316,0.8173216059303015
1917,12,0.65,0.1,mean,0,1.0,0.0
1918,12,0.65,0.2,mean,0,1.151,0.0
1919,12,0.65,0.3,mean,0,1.29,0.016881725520862655
1920,12,0.65,0.4,mean,0,1.528,0.13991847091184761
1921,12,0.65,0.5,mean,0,1.761,0.3746606512308383
1922,12,0.65,0.6,mean,0,1.871,0.5263995561231369
1923,12,0.65,0.7,mean,0,1.96,0.6182579739369406
1924,12,0.65,0.8,mean,0,2.126,0.7177411240713168
1925,12,0.65,0.9,mean,0,2.128,0.7429954548576453
1926,12,0.7,0.1,mean,0,1.0,0.0
1927,12,0.7,0.2,mean,0,1.123,0.0
1928,12,0.7,0.3,mean,0,1.258,0.019239348962840564
1929,12,0.7,0.4,mean,0,1.43,0.12353686511753742
1930,12,0.7,0.5,mean,0,1.607,0.314597352653377
1931,12,0.7,0.6,mean,0,1.735,0.48383654674692667
1932,12,0.7,0.7,mean,0,1.827,0.5704491734696061
1933,12,0.7,0.8,mean,0,1.845,0.5974020895019585
1934,12,0.7,0.9,mean,0,1.849,0.6056854072721385
1935,12,0.75,0.1,mean,0,1.0,0.0
1936,12,0.75,0.2,mean,0,1.079,0.0
1937,12,0.75,0.3,mean,0,1.194,0.014879572891782414
1938,12,0.75,0.4,mean,0,1.278,0.09982318226948678
1939,12,0.75,0.5,mean,0,1.458,0.2674158312347505
1940,12,0.75,0.6,mean,0,1.548,0.38920029797786854
1941,12,0.75,0.7,mean,0,1.623,0.47014180172779624
1942,12,0.75,0.8,mean,0,1.698,0.531649261768759
1943,12,0.75,0.9,mean,0,1.635,0.4931409493791482
1944,12,0.8,0.1,mean,0,1.0,0.0
1945,12,0.8,0.2,mean,0,1.045,0.0
1946,12,0.8,0.3,mean,0,1.128,0.009811278124459132
1947,12,0.8,0.4,mean,0,1.238,0.08602280834342954
1948,12,0.8,0.5,mean,0,1.316,0.20720814263674542
1949,12,0.8,0.6,mean,0,1.452,0.3329077870121271
1950,12,0.8,0.7,mean,0,1.451,0.3754776989945714
1951,12,0.8,0.8,mean,0,1.471,0.3790392516597347
1952,12,0.8,0.9,mean,0,1.472,0.37242149645112493
1953,12,0.85,0.1,mean,0,1.0,0.0
1954,12,0.85,0.2,mean,0,1.037,0.0
1955,12,0.85,0.3,mean,0,1.076,0.00691829583405449
1956,12,0.85,0.4,mean,0,1.197,0.0803640343524595
1957,12,0.85,0.5,mean,0,1.249,0.17581741873449067
1958,12,0.85,0.6,mean,0,1.284,0.23898483853571265
1959,12,0.85,0.7,mean,0,1.318,0.2826273208528045
1960,12,0.85,0.8,mean,0,1.348,0.29244724478751555
1961,12,0.85,0.9,mean,0,1.314,0.27807563508565786
1962,12,0.9,0.1,mean,0,1.0,0.0
1963,12,0.9,0.2,mean,0,1.032,0.0
1964,12,0.9,0.3,mean,0,1.067,0.011647869792568112
1965,12,0.9,0.4,mean,0,1.108,0.05191829583405449
1966,12,0.9,0.5,mean,0,1.141,0.10872381042351766
1967,12,0.9,0.6,mean,0,1.21,0.17847293439068512
1968,12,0.9,0.7,mean,0,1.215,0.19254160521752806
1969,12,0.9,0.8,mean,0,1.171,0.15801955000865386
1970,12,0.9,0.9,mean,0,1.177,0.16410125417459936
1971,12,0.95,0.1,mean,0,1.0,0.0
1972,12,0.95,0.2,mean,0,1.015,0.0
1973,12,0.95,0.3,mean,0,1.031,0.004
1974,12,0.95,0.4,mean,0,1.058,0.01991829583405449
1975,12,0.95,0.5,mean,0,1.061,0.04675488750216347
1976,12,0.95,0.6,mean,0,1.08,0.07891829583405449
1977,12,0.95,0.7,mean,0,1.101,0.09450977500432695
1978,12,0.95,0.8,mean,0,1.07,0.06783659166810899
1979,12,0.95,0.9,mean,0,1.055,0.04959147917027245
1980,12,1.0,0.1,mean,0,1.0,0.0
1981,12,1.0,0.2,mean,0,1.0,0.0
1982,12,1.0,0.3,mean,0,1.0,0.0
1983,12,1.0,0.4,mean,0,1.0,0.0
1984,12,1.0,0.5,mean,0,1.0,0.0
1985,12,1.0,0.6,mean,0,1.0,0.0
1986,12,1.0,0.7,mean,0,1.0,0.0
1987,12,1.0,0.8,mean,0,1.0,0.0
1988,12,1.0,0.9,mean,0,1.0,0.0
1989,13,0.2,0.1,mean,0,7.573,1.2919048479337258
1990,13,0.2,0.2,mean,0,7.339,1.0884202509861598
1991,13,0.2,0.3,mean,0,7.159,0.8981055658054631
1992,13,0.2,0.4,mean,0,8.253,1.009923443254962
1993,13,0.2,0.5,mean,0,9.077,1.0802931432983922
1994,13,0.2,0.6,mean,0,9.171,1.2509433463811324
1995,13,0.2,0.7,mean,0,10.16,1.499250267481064
1996,13,0.2,0.8,mean,0,11.007,1.6848205839034145
1997,13,0.2,0.9,mean,0,10.851,1.8033169277935013
1998,13,0.25,0.1,mean,0,6.29,1.2944203250689164
1999,13,0.25,0.2,mean,0,5.956,1.0911588406197537
2000,13,0.25,0.3,mean,0,5.911,0.8974598007835279
2001,13,0.25,0.4,mean,0,6.699,1.0234383026535372
2002,13,0.25,0.5,mean,0,6.965,1.0821008880978418
